title_word_count,has_subtitle,is_series,pages_missing,pages_filled,pub_month_missing,pub_month_1,pub_month_2,pub_month_3,pub_month_4,pub_month_5,pub_month_6,pub_month_7,pub_month_8,pub_month_9,pub_month_10,pub_month_11,pub_month_12,genre_count,genre_fantasy,genre_romance,genre_contemporary,genre_young_adult,genre_mystery,genre_thriller,genre_historical_fiction,genre_suspense,genre_science_fiction,genre_crime,genre_classics,genre_paranormal,genre_chick_lit,genre_horror,genre_books,genre_graphic_novels,genre_religion,genre_poetry,genre_history,max_author_prior_nyt_count,min_years_since_last_pub,description_missing,description_word_count,description_sentence_count
2,0,1,0,319.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,136,5
2,0,1,0,1376.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,122,9
2,0,1,0,447.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171,9
3,0,0,0,248.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,9,1
3,0,0,0,368.0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,83,5
2,0,0,0,238.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,166,9
2,0,1,0,325.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152,7
2,0,0,0,335.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,405,12
1,0,0,0,229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,131,4
3,0,0,0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,49,2
6,0,1,0,2690.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,40,1
2,0,1,0,327.0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,11
3,0,0,0,432.0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,143,10
3,0,1,0,906.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,7
2,0,1,0,416.0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,112,10
3,0,1,0,295.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,48,4
3,0,1,0,389.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,203,11
1,0,0,0,535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,3
8,1,1,0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,77,4
2,0,1,0,450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,89,5
4,0,0,0,388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,3
2,0,1,0,253.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136,10
2,0,1,0,400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,377,22
3,0,1,0,608.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,178,4
3,0,0,0,320.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,3
7,0,1,0,418.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,6
2,0,1,0,577.0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161,8
6,0,0,0,387.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4
3,0,1,0,274.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,15
3,0,1,0,789.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,5
4,0,0,0,464.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,275,9
3,0,1,0,184.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117,11
4,0,1,0,554.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,7
7,1,1,0,418.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,152,4
4,0,0,0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,155,6
2,0,0,0,468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306,14
1,0,1,0,927.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,200,10
3,0,1,0,284.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4
3,1,0,0,192.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,3
1,0,1,0,361.0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,4
2,0,1,0,392.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,4
2,0,0,0,246.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7,0,118,6
5,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,199,9
5,1,0,0,208.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,69,3
2,0,1,0,241.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,127,6
5,0,0,0,310.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,8
1,0,1,0,317.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,192,9
4,0,0,0,320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,235,12
4,0,1,0,510.0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,124,7
5,0,0,0,419.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,145,7
2,0,0,0,496.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,121,6
4,0,0,0,371.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,256,11
3,0,1,0,242.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85,7
1,0,1,0,416.0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,211,9
3,0,1,0,357.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,164,11
1,0,1,0,370.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,41,2
4,0,1,0,448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,172,7
3,0,0,0,340.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,250,8
6,0,0,0,303.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,6
1,0,1,0,371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,8
3,0,0,0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,102,3
3,0,1,0,458.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,134,6
4,0,0,0,242.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3
5,0,0,0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,2
5,0,1,0,502.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,58,2
2,0,1,0,371.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,0,206,6
2,0,1,0,438.0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,1,0,275,13
11,1,0,0,590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,286,15
1,0,1,0,285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148,7
3,0,1,0,480.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,9
3,0,1,0,416.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,113,6
2,0,0,0,181.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,3
1,0,1,0,274.0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,101,6
2,0,0,0,528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,129,10
3,0,0,0,208.0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,53,6
2,0,1,0,323.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,142,8
1,0,0,0,304.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,5
3,0,1,0,294.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,128,7
2,0,0,0,417.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,238,11
5,0,0,0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,8
2,0,0,0,410.0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,15,1,0,118,3
4,0,1,0,374.0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,107,5
2,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,136,9
2,0,1,0,342.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,212,10
1,0,1,0,480.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,56,1
3,0,0,0,349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,78,1
2,0,1,0,362.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,178,14
1,0,0,1,347.0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,188,10
1,0,1,0,247.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,229,9
2,0,0,0,451.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,114,7
5,0,0,0,336.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,119,5
2,0,0,0,316.0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,125,7
2,0,1,0,352.0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,8
2,0,1,0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,5
3,0,1,0,336.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,2
2,0,0,0,416.0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,183,6
3,0,1,0,352.0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,84,4
2,0,1,0,160.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,0,0,61,6
2,0,0,0,200.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,42,1
5,0,0,0,160.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,133,5
4,0,0,0,388.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,230,9
4,0,0,0,176.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,136,9
3,0,0,0,424.0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291,14
4,0,1,0,891.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,204,8
2,0,1,0,286.0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,134,5
4,0,0,0,368.0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,69,4
1,0,0,0,1056.0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,112,4
3,0,1,0,327.0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199,9
2,0,0,0,245.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,351,19
1,0,1,0,192.0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,65,5
4,0,0,0,234.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85,5
2,0,0,0,312.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,266,11
2,0,0,0,311.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,0,168,7
3,0,1,0,479.0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7
2,0,1,0,513.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217,16
4,0,1,0,324.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,10
3,0,1,0,380.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,172,10
2,0,0,0,383.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
2,0,1,0,432.0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147,6
5,0,0,0,129.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,150,2
6,0,0,0,445.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,280,20
3,0,1,0,307.0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,193,16
2,0,1,0,432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,305,15
5,0,0,0,271.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,8
1,0,1,0,216.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,9
3,0,0,0,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,100,7
6,1,0,0,120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,142,19
3,0,1,0,334.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,179,7
1,0,0,0,235.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5
5,0,1,0,225.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,10
2,0,1,0,308.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,189,9
3,0,1,0,439.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,74,3
2,0,1,0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5
2,0,1,0,343.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152,8
5,0,0,0,325.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4
3,0,0,0,176.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,5
2,0,0,0,612.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,8
4,0,0,0,274.0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,16
4,0,1,0,257.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,103,6
2,0,1,0,324.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104,7
2,0,1,0,408.0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,68,4
3,0,1,0,384.0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,97,7
1,0,0,0,295.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,114,4
3,0,1,0,644.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,21,1,0,182,11
1,0,1,0,378.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,152,7
2,0,1,0,308.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,161,7
4,0,0,0,666.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,4
4,0,0,0,320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334,12
2,0,0,0,323.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,61,4
3,0,1,0,402.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,2
2,0,1,0,192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129,6
3,0,0,0,555.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,282,8
2,0,1,0,732.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172,8
2,0,1,0,602.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,260,12
2,0,0,0,337.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,164,8
